Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Revenue,Payment_Method,Order_Status,Year,Month,Month_Name,Quarter,Day_Name,Age_Group
ORD002171,30-06-2026,CUST01516,Vihaan Rao,Male,54,Kanpur,Uttar Pradesh,P024,Yoga Mat,Sports,1,1266.34,0.1,1139.71,Debit Card,Returned,2026,6,June,2,Tuesday,46-55
ORD003440,05-01-2026,CUST01504,Rahul Rao,Male,23,Nagpur,Maharashtra,P013,Mixer Grinder,Home & Kitchen,1,3992.22,0.1,3593,Credit Card,Delivered,2026,1,January,1,Monday,18-25
ORD000152,26-04-2026,CUST01790,Aarav Gupta,Male,45,Vadodara,Gujarat,P023,Protein Powder,Sports,3,3196.22,0,9588.66,Net Banking,Cancelled,2026,4,April,2,Sunday,36-45
ORD006678,06-05-2026,CUST01574,Priya Kumar,Female,25,Mumbai,Maharashtra,P029,Exam Guide,Books & Stationery,1,736.28,0.1,662.65,Net Banking,Delivered,2026,5,May,2,Wednesday,18-25
ORD006576,10-06-2026,CUST01551,Anjali Nair,Male,60,Nagpur,Maharashtra,P016,Bedsheet,Home & Kitchen,2,1485.59,0,2971.18,Credit Card,Delivered,2026,6,June,2,Wednesday,56+
ORD005668,10-01-2026,CUST00463,Ananya Reddy,Male,24,Delhi,Delhi,P013,Mixer Grinder,Home & Kitchen,2,4165.95,0.15,7082.12,Net Banking,Delivered,2026,1,January,1,Saturday,18-25
ORD008777,19-01-2026,CUST00321,Neha Sharma,Female,44,Coimbatore,Tamil Nadu,P016,Bedsheet,Home & Kitchen,1,1605.19,0,1605.19,Credit Card,Delivered,2026,1,January,1,Monday,36-45
ORD006782,27-06-2026,CUST01791,Diya Verma,Female,29,Lucknow,Uttar Pradesh,P004,Smartwatch,Electronics,1,6571.32,0.15,5585.62,UPI,Cancelled,2026,6,June,2,Saturday,26-35
ORD005034,04-02-2026,CUST00764,Pooja Joshi,Female,44,Vadodara,Gujarat,P023,Protein Powder,Sports,1,2973.53,0.05,2824.85,Debit Card,Delivered,2026,2,February,1,Wednesday,36-45
ORD007861,28-03-2026,CUST01362,Arjun Gupta,Female,31,Nizamabad,Telangana,P017,Office Chair,Home & Kitchen,1,7803.18,0.2,6242.54,Debit Card,Delivered,2026,3,March,1,Saturday,26-35
ORD008451,12-06-2026,CUST00988,Kavya Singh,Male,62,Pune,Maharashtra,P021,Skin Care Kit,Beauty,2,1850.28,0.15,3145.48,Credit Card,Delivered,2026,6,June,2,Friday,56+
ORD003048,19-05-2026,CUST01691,Vikram Rao,Female,18,Howrah,West Bengal,P015,Cookware Set,Home & Kitchen,1,3806.97,0.2,3045.58,Debit Card,Delivered,2026,5,May,2,Tuesday,18-25
ORD008772,11-03-2026,CUST01367,Aarav Singh,Female,64,Nizamabad,Telangana,P012,Saree,Fashion,1,3022.91,0.1,2720.62,Credit Card,Returned,2026,3,March,1,Wednesday,56+
ORD006075,27-01-2026,CUST01765,Pooja Singh,Female,21,Mumbai,Maharashtra,P003,Headphones,Electronics,2,2368.87,0,4027.08,Credit Card,Returned,2026,1,January,1,Tuesday,18-25
ORD005892,25-02-2026,CUST01041,Aarav Reddy,Male,64,Mysuru,Karnataka,P018,Air Fryer,Home & Kitchen,1,6267.81,0.05,5954.42,Net Banking,Cancelled,2026,2,February,1,Wednesday,56+
ORD008090,21-03-2026,CUST00714,Priya Verma,Male,45,Noida,Uttar Pradesh,P030,Desk Organizer,Books & Stationery,1,855.36,0,855.36,Cash on Delivery,Delivered,2026,3,March,1,Saturday,36-45
ORD007885,10-02-2026,CUST00099,Vikram Joshi,Female,22,Bengaluru,Karnataka,P024,Yoga Mat,Sports,1,1202.7,0.05,1142.56,UPI,Delivered,2026,2,February,1,Tuesday,18-25
ORD008752,09-03-2026,CUST01738,Arjun Patel,Female,26,Madurai,Tamil Nadu,P009,T-Shirt,Fashion,2,879.15,0,1758.3,UPI,Delivered,2026,3,March,1,Monday,26-35
ORD004938,06-01-2026,CUST00697,Sanjay Singh,Female,54,Chennai,Tamil Nadu,P027,Notebook Set,Books & Stationery,1,574.96,0.05,546.21,Cash on Delivery,Delivered,2026,1,January,1,Tuesday,46-55
ORD001260,17-03-2026,CUST01713,Vikram Nair,Male,29,Madurai,Tamil Nadu,P019,Face Wash,Beauty,1,478.68,0.1,430.81,Cash on Delivery,Delivered,2026,3,March,1,Tuesday,26-35
ORD009191,20-06-2026,CUST01503,Nikhil Reddy,Female,58,New Delhi,Delhi,P017,Office Chair,Home & Kitchen,1,7167.66,0,7167.66,Cash on Delivery,Cancelled,2026,6,June,2,Saturday,56+
ORD008016,10-04-2026,CUST00275,Priya Nair,Unknown,56,Surat,Gujarat,P023,Protein Powder,Sports,1,3206.26,0,3206.26,UPI,Cancelled,2026,4,April,2,Friday,56+
ORD006110,01-05-2026,CUST01446,Rahul Joshi,Female,54,Chennai,Tamil Nadu,P019,Face Wash,Beauty,1,462.88,0,462.88,Credit Card,Delivered,2026,5,May,2,Friday,46-55
ORD003934,18-03-2026,CUST00823,Anjali Gupta,Male,45,Jodhpur,Rajasthan,P030,Desk Organizer,Books & Stationery,1,880.36,0,880.36,Net Banking,Delivered,2026,3,March,1,Wednesday,36-45
ORD002537,19-03-2026,CUST00400,Meera Reddy,Female,36,Kochi,Kerala,P018,Air Fryer,Home & Kitchen,1,6014.68,0,6014.68,Credit Card,Delivered,2026,3,March,1,Thursday,36-45
ORD008844,14-06-2026,CUST00598,Aditya Verma,Female,50,Lucknow,Uttar Pradesh,P008,Jeans,Fashion,1,2189.18,0,2189.18,UPI,Cancelled,2026,6,June,2,Sunday,46-55
ORD003445,03-04-2026,CUST00950,Arjun Singh,Female,56,Kozhikode,Kerala,P004,Smartwatch,Electronics,1,6153.07,0.1,5537.76,Net Banking,Delivered,2026,4,April,2,Friday,56+
ORD006967,15-06-2026,CUST00068,Nikhil Gupta,Female,52,Chennai,Tamil Nadu,P021,Skin Care Kit,Beauty,1,1895.18,0.05,1800.42,Credit Card,Delivered,2026,6,June,2,Monday,46-55
ORD003097,14-02-2026,CUST01037,Vihaan Sharma,Male,60,Hyderabad,Telangana,P018,Air Fryer,Home & Kitchen,1,6211.93,0,6211.93,Cash on Delivery,Delivered,2026,2,February,1,Saturday,56+
ORD008285,22-05-2026,CUST01704,Diya Kumar,Female,36,Kolkata,West Bengal,P003,Headphones,Electronics,1,2432.8,0.05,2311.16,Credit Card,Cancelled,2026,5,May,2,Friday,36-45
ORD007114,08-06-2026,CUST00630,Aarav Singh,Male,56,Madurai,Tamil Nadu,P014,Coffee Maker,Home & Kitchen,1,5616.63,0,5616.63,Cash on Delivery,Cancelled,2026,6,June,2,Monday,56+
ORD006933,16-04-2026,CUST00848,Priya Reddy,Female,43,Kochi,Kerala,P014,Coffee Maker,Home & Kitchen,3,5663.69,0.05,16141.52,Debit Card,Delivered,2026,4,April,2,Thursday,36-45
ORD008402,06-02-2026,CUST01589,Diya Singh,Female,54,Kozhikode,Kerala,P009,T-Shirt,Fashion,1,829.59,0.05,788.11,Cash on Delivery,Delivered,2026,2,February,1,Friday,46-55
ORD007339,27-04-2026,CUST01277,Kiran Kumar,Female,24,Chennai,Tamil Nadu,P012,Saree,Fashion,1,2933.15,0.05,2786.49,Cash on Delivery,Delivered,2026,4,April,2,Monday,18-25
ORD008877,16-02-2026,CUST00489,Rohan Verma,Male,58,Mysuru,Karnataka,P012,Saree,Fashion,1,2706.48,0,2706.48,Debit Card,Delivered,2026,2,February,1,Monday,56+
ORD008332,12-02-2026,CUST00815,Ananya Verma,Male,63,Pune,Maharashtra,P005,Tablet,Electronics,1,17503.16,0,17503.16,Net Banking,Delivered,2026,2,February,1,Thursday,56+
ORD008168,29-06-2026,CUST00483,Vikram Patel,Female,61,Bengaluru,Karnataka,P007,Running Shoes,Fashion,3,3386.58,0.1,9143.77,Net Banking,Delivered,2026,6,June,2,Monday,56+
ORD004529,23-02-2026,CUST00682,Vihaan Singh,Male,23,Delhi,Delhi,P018,Air Fryer,Home & Kitchen,1,6640.62,0,6640.62,Debit Card,Delivered,2026,2,February,1,Monday,18-25
ORD007023,01-06-2026,CUST01238,Kiran Sharma,Male,60,Warangal,Telangana,P019,Face Wash,Beauty,2,436.74,0.05,829.81,Net Banking,Delivered,2026,6,June,2,Monday,56+
ORD001001,08-06-2026,CUST01300,Vikram Verma,Male,25,Lucknow,Uttar Pradesh,P028,Fiction Book,Books & Stationery,2,480.04,0.1,864.07,Credit Card,Returned,2026,6,June,2,Monday,18-25
ORD008125,18-03-2026,CUST00309,Isha Joshi,Female,32,Nizamabad,Telangana,P008,Jeans,Fashion,1,2351.25,0.1,2116.12,Cash on Delivery,Delivered,2026,3,March,1,Wednesday,26-35
ORD005913,04-01-2026,CUST01387,Kavya Gupta,Female,22,New Delhi,Delhi,P024,Yoga Mat,Sports,2,1168.05,0.05,2219.29,Net Banking,Delivered,2026,1,January,1,Sunday,18-25
ORD005538,29-01-2026,CUST01791,Diya Verma,Female,29,Lucknow,Uttar Pradesh,P016,Bedsheet,Home & Kitchen,1,1484.19,0,1484.19,Debit Card,Returned,2026,1,January,1,Thursday,26-35
ORD005214,06-06-2026,CUST00621,Kiran Joshi,Female,36,Mumbai,Maharashtra,P024,Yoga Mat,Sports,2,1186.41,0.05,2254.18,Debit Card,Returned,2026,6,June,2,Saturday,36-45
ORD000114,08-04-2026,CUST00049,Sneha Patel,Female,39,Coimbatore,Tamil Nadu,P019,Face Wash,Beauty,1,448.09,0.05,425.69,Net Banking,Cancelled,2026,4,April,2,Wednesday,36-45
ORD007730,14-05-2026,CUST01111,Arjun Joshi,Female,47,Madurai,Tamil Nadu,P022,Hair Dryer,Beauty,1,2383.67,0,2383.67,UPI,Cancelled,2026,5,May,2,Thursday,46-55
ORD000264,02-02-2026,CUST00944,Diya Gupta,Male,47,Ahmedabad,Gujarat,P004,Smartwatch,Electronics,3,6589.68,0,19769.04,Debit Card,Delivered,2026,2,February,1,Monday,46-55
ORD009543,19-04-2026,CUST00131,Vihaan Patel,Female,43,Madurai,Tamil Nadu,P020,Perfume,Beauty,2,2340.48,0.1,4212.86,UPI,Delivered,2026,4,April,2,Sunday,36-45
ORD003828,21-04-2026,CUST00110,Meera Gupta,Female,38,Mumbai,Maharashtra,P025,Cricket Bat,Sports,1,2834.39,0.05,2692.67,Net Banking,Delivered,2026,4,April,2,Tuesday,36-45
ORD007127,06-03-2026,CUST01796,Rahul Sharma,Male,37,Kanpur,Uttar Pradesh,P024,Yoga Mat,Sports,2,1136.44,0.15,1931.95,Net Banking,Delivered,2026,3,March,1,Friday,36-45
ORD004715,22-05-2026,CUST01083,Rahul Nair,Male,18,Coimbatore,Tamil Nadu,P007,Running Shoes,Fashion,1,3205.8,0.05,3045.51,Debit Card,Delivered,2026,5,May,2,Friday,18-25
ORD008579,19-02-2026,CUST00213,Kiran Gupta,Female,59,Pune,Maharashtra,P012,Saree,Fashion,1,2868.2,0,2868.2,Debit Card,Cancelled,2026,2,February,1,Thursday,56+
ORD003025,22-02-2026,CUST01291,Priya Sharma,Male,22,Ahmedabad,Gujarat,P011,Backpack,Fashion,1,1762.56,0.05,1674.43,Net Banking,Returned,2026,2,February,1,Sunday,18-25
ORD009737,05-05-2026,CUST01643,Aarav Singh,Male,46,Vadodara,Gujarat,P027,Notebook Set,Books & Stationery,1,593.53,0,593.53,Credit Card,Delivered,2026,5,May,2,Tuesday,46-55
ORD008943,04-06-2026,CUST00885,Kavya Nair,Male,34,Nizamabad,Telangana,P025,Cricket Bat,Sports,1,3021.36,0,3021.36,Net Banking,Delivered,2026,6,June,2,Thursday,26-35
ORD005510,06-02-2026,CUST01010,Rahul Verma,Female,46,Noida,Uttar Pradesh,P020,Perfume,Beauty,2,2362.37,0,4724.74,UPI,Returned,2026,2,February,1,Friday,46-55
ORD002534,10-01-2026,CUST01118,Meera Kumar,Male,62,Thiruvananthapuram,Kerala,P014,Coffee Maker,Home & Kitchen,1,5215.48,0.1,4693.93,Net Banking,Delivered,2026,1,January,1,Saturday,56+
ORD005140,24-01-2026,CUST01206,Priya Rao,Male,28,Vadodara,Gujarat,P012,Saree,Fashion,1,2735.35,0.05,2598.58,Net Banking,Delivered,2026,1,January,1,Saturday,26-35
ORD003121,21-06-2026,CUST01539,Nikhil Sharma,Female,57,New Delhi,Delhi,P029,Exam Guide,Books & Stationery,1,740.31,0.1,666.28,Cash on Delivery,Returned,2026,6,June,2,Sunday,56+
ORD004359,19-06-2026,CUST00455,Pooja Sharma,Male,46,Noida,Uttar Pradesh,P027,Notebook Set,Books & Stationery,4,630.43,0.1,2269.55,Cash on Delivery,Returned,2026,6,June,2,Friday,46-55
ORD007115,14-04-2026,CUST01067,Anjali Rao,Female,23,Howrah,West Bengal,P013,Mixer Grinder,Home & Kitchen,1,4067.25,0.05,3863.89,Debit Card,Cancelled,2026,4,April,2,Tuesday,18-25
ORD009305,15-03-2026,CUST00410,Rohan Patel,Male,25,New Delhi,Delhi,P021,Skin Care Kit,Beauty,1,1892.95,0.1,1703.66,UPI,Delivered,2026,3,March,1,Sunday,18-25
ORD004746,30-04-2026,CUST00905,Neha Verma,Male,49,Udaipur,Rajasthan,P013,Mixer Grinder,Home & Kitchen,4,4046.71,0.15,13758.81,Credit Card,Cancelled,2026,4,April,2,Thursday,46-55
ORD000547,10-01-2026,CUST01409,Kiran Verma,Male,56,Thiruvananthapuram,Kerala,P011,Backpack,Fashion,4,1811.51,0.15,6159.13,Net Banking,Delivered,2026,1,January,1,Saturday,56+
ORD003611,26-01-2026,CUST00282,Aditya Singh,Female,52,Kozhikode,Kerala,P007,Running Shoes,Fashion,1,3130.06,0,3130.06,Net Banking,Delivered,2026,1,January,1,Monday,46-55
ORD000199,01-06-2026,CUST00024,Arjun Gupta,Male,20,Kochi,Kerala,P021,Skin Care Kit,Beauty,3,1848.26,0.05,5267.54,Credit Card,Delivered,2026,6,June,2,Monday,18-25
ORD006644,19-01-2026,CUST00529,Vihaan Joshi,Female,24,Ahmedabad,Gujarat,P006,Keyboard,Electronics,4,1873.21,0,7492.84,Cash on Delivery,Delivered,2026,1,January,1,Monday,18-25
ORD000645,25-03-2026,CUST01362,Arjun Gupta,Female,31,Nizamabad,Telangana,P016,Bedsheet,Home & Kitchen,1,1645.18,0.1,1480.66,Debit Card,Cancelled,2026,3,March,1,Wednesday,26-35
ORD004545,13-05-2026,CUST00656,Rohan Singh,Male,64,Mysuru,Karnataka,P005,Tablet,Electronics,1,18464.95,0.1,16618.46,Debit Card,Delivered,2026,5,May,2,Wednesday,56+
ORD008404,18-02-2026,CUST01073,Pooja Singh,Male,30,Bengaluru,Karnataka,P028,Fiction Book,Books & Stationery,2,460.58,0.05,875.1,Net Banking,Delivered,2026,2,February,1,Wednesday,26-35
ORD009071,29-04-2026,CUST00516,Rohan Nair,Male,30,Udaipur,Rajasthan,P020,Perfume,Beauty,1,2187.4,0,2187.4,Net Banking,Cancelled,2026,4,April,2,Wednesday,26-35
ORD005080,14-06-2026,CUST00681,Diya Gupta,Female,50,Jaipur,Rajasthan,P029,Exam Guide,Books & Stationery,1,692.08,0.05,657.48,Debit Card,Delivered,2026,6,June,2,Sunday,46-55
ORD008643,10-02-2026,CUST01169,Diya Kumar,Female,30,Kanpur,Uttar Pradesh,P013,Mixer Grinder,Home & Kitchen,1,4231.95,0.05,4020.35,Cash on Delivery,Delivered,2026,2,February,1,Tuesday,26-35
ORD006173,06-03-2026,CUST01245,Kavya Kumar,Male,59,Thiruvananthapuram,Kerala,P030,Desk Organizer,Books & Stationery,2,861.49,0.05,1636.83,UPI,Delivered,2026,3,March,1,Friday,56+
ORD002428,16-05-2026,CUST00872,Sneha Reddy,Female,49,Kanpur,Uttar Pradesh,P019,Face Wash,Beauty,1,458.82,0,458.82,Cash on Delivery,Delivered,2026,5,May,2,Saturday,46-55
ORD002840,21-04-2026,CUST00570,Sanjay Patel,Male,63,Surat,Gujarat,P019,Face Wash,Beauty,3,474.93,0.05,1353.55,Debit Card,Delivered,2026,4,April,2,Tuesday,56+
ORD003863,26-06-2026,CUST00695,Anjali Singh,Male,37,Thiruvananthapuram,Kerala,P006,Keyboard,Electronics,1,1881.92,0,1881.92,Credit Card,Delivered,2026,6,June,2,Friday,36-45
ORD009317,28-05-2026,CUST01342,Meera Gupta,Female,38,Nagpur,Maharashtra,P017,Office Chair,Home & Kitchen,1,7307.14,0,7307.14,UPI,Delivered,2026,5,May,2,Thursday,36-45
ORD001493,18-01-2026,CUST00806,Rohan Joshi,Female,33,Mangaluru,Karnataka,P001,Laptop,Electronics,1,55825.27,0.05,53034.01,Credit Card,Delivered,2026,1,January,1,Sunday,26-35
ORD007873,18-01-2026,CUST00835,Sneha Verma,Male,64,Lucknow,Uttar Pradesh,P003,Headphones,Electronics,1,2484.44,0.05,2360.22,Cash on Delivery,Cancelled,2026,1,January,1,Sunday,56+
ORD003003,29-01-2026,CUST01031,Meera Singh,Male,64,Mysuru,Karnataka,P023,Protein Powder,Sports,1,3199.04,0.05,3039.09,Debit Card,Cancelled,2026,1,January,1,Thursday,56+
ORD001641,10-02-2026,CUST00070,Aarav Singh,Female,62,Jodhpur,Rajasthan,P012,Saree,Fashion,4,2843.65,0.1,10237.14,Net Banking,Delivered,2026,2,February,1,Tuesday,56+
ORD009918,14-05-2026,CUST01512,Rahul Verma,Male,64,Madurai,Tamil Nadu,P007,Running Shoes,Fashion,1,3245.66,0.15,2758.81,UPI,Delivered,2026,5,May,2,Thursday,56+
ORD005032,13-04-2026,CUST01196,Sneha Sharma,Female,18,Kolkata,West Bengal,P014,Coffee Maker,Home & Kitchen,1,5492.32,0.05,5217.7,Net Banking,Cancelled,2026,4,April,2,Monday,18-25
ORD009001,04-01-2026,CUST00510,Pooja Gupta,Female,23,Udaipur,Rajasthan,P016,Bedsheet,Home & Kitchen,2,1705.22,0,3410.44,Cash on Delivery,Delivered,2026,1,January,1,Sunday,18-25
ORD006508,26-06-2026,CUST01137,Neha Sharma,Male,39,Thiruvananthapuram,Kerala,P022,Hair Dryer,Beauty,2,2346.84,0.05,4459,Cash on Delivery,Returned,2026,6,June,2,Friday,36-45
ORD006066,03-03-2026,CUST00271,Sneha Nair,Female,39,Hyderabad,Telangana,P023,Protein Powder,Sports,1,3332,0.1,2998.8,UPI,Delivered,2026,3,March,1,Tuesday,36-45
ORD005245,31-03-2026,CUST00255,Nikhil Kumar,Female,39,Surat,Gujarat,P018,Air Fryer,Home & Kitchen,3,6206.2,0.05,17687.67,Debit Card,Cancelled,2026,3,March,1,Tuesday,36-45
ORD009400,26-01-2026,CUST00123,Vikram Reddy,Male,55,Vadodara,Gujarat,P006,Keyboard,Electronics,1,1901.44,0.05,1806.37,Credit Card,Delivered,2026,1,January,1,Monday,46-55
ORD000412,06-01-2026,CUST01108,Ananya Verma,Male,32,Noida,Uttar Pradesh,P011,Backpack,Fashion,1,1762.14,0.1,1585.93,Credit Card,Delivered,2026,1,January,1,Tuesday,26-35
ORD005320,28-03-2026,CUST00612,Vihaan Rao,Female,65,Surat,Gujarat,P005,Tablet,Electronics,1,16731.49,0.05,15894.92,UPI,Returned,2026,3,March,1,Saturday,56+
ORD001584,21-05-2026,CUST01365,Anjali Joshi,Female,35,Ahmedabad,Gujarat,P025,Cricket Bat,Sports,2,2774.99,0,5549.98,Cash on Delivery,Cancelled,2026,5,May,2,Thursday,26-35
ORD006645,20-02-2026,CUST01024,Nikhil Gupta,Female,63,Kanpur,Uttar Pradesh,P019,Face Wash,Beauty,1,471.41,0.1,424.27,UPI,Delivered,2026,2,February,1,Friday,56+
ORD000435,16-04-2026,CUST00021,Diya Joshi,Male,58,Kochi,Kerala,P008,Jeans,Fashion,1,2273.59,0.05,2159.91,Cash on Delivery,Cancelled,2026,4,April,2,Thursday,56+
ORD007563,04-06-2026,CUST01703,Sneha Sharma,Male,36,Howrah,West Bengal,P005,Tablet,Electronics,1,17020.42,0,17020.42,Cash on Delivery,Delivered,2026,6,June,2,Thursday,36-45
ORD005776,16-05-2026,CUST00448,Aditya Joshi,Male,47,Vadodara,Gujarat,P023,Protein Powder,Sports,2,3082.05,0.05,5855.9,Net Banking,Delivered,2026,5,May,2,Saturday,46-55
ORD003988,02-01-2026,CUST00563,Isha Singh,Female,22,Vadodara,Gujarat,P001,Laptop,Electronics,2,52326.7,0,104653.4,UPI,Delivered,2026,1,January,1,Friday,18-25
ORD007641,21-05-2026,CUST01029,Rahul Verma,Female,35,Nagpur,Maharashtra,P027,Notebook Set,Books & Stationery,2,558.54,0.15,949.52,Net Banking,Returned,2026,5,May,2,Thursday,26-35
ORD000420,21-05-2026,CUST00286,Rohan Patel,Female,24,Bengaluru,Karnataka,P007,Running Shoes,Fashion,1,3241.97,0,3241.97,Debit Card,Returned,2026,5,May,2,Thursday,18-25
ORD004417,06-02-2026,CUST01274,Kiran Verma,Male,37,Pune,Maharashtra,P026,Dumbbells,Sports,1,2695.2,0.05,2560.44,Credit Card,Delivered,2026,2,February,1,Friday,36-45
ORD000203,26-02-2026,CUST01337,Aditya Gupta,Male,46,Vadodara,Gujarat,P029,Exam Guide,Books & Stationery,1,750.41,0.05,712.89,Debit Card,Delivered,2026,2,February,1,Thursday,46-55
ORD009799,27-01-2026,CUST00769,Meera Verma,Male,28,Nizamabad,Telangana,P012,Saree,Fashion,1,2767.56,0.05,2629.18,Cash on Delivery,Cancelled,2026,1,January,1,Tuesday,26-35
ORD007844,16-01-2026,CUST01193,Arjun Kumar,Male,30,Kanpur,Uttar Pradesh,P010,Jacket,Fashion,2,3762.12,0,7524.24,Cash on Delivery,Delivered,2026,1,January,1,Friday,26-35
ORD004397,10-02-2026,CUST00186,Sanjay Patel,Male,20,Mangaluru,Karnataka,P015,Cookware Set,Home & Kitchen,4,4005.24,0.2,12816.77,UPI,Delivered,2026,2,February,1,Tuesday,18-25
ORD008955,10-04-2026,CUST01495,Isha Joshi,Female,50,Mangaluru,Karnataka,P005,Tablet,Electronics,1,18872.21,0,18872.21,Net Banking,Cancelled,2026,4,April,2,Friday,46-55
ORD003833,21-02-2026,CUST00162,Anjali Joshi,Male,38,Pune,Maharashtra,P003,Headphones,Electronics,1,2408.29,0.05,2287.88,Credit Card,Delivered,2026,2,February,1,Saturday,36-45
ORD006278,18-04-2026,CUST00032,Isha Singh,Male,64,Coimbatore,Tamil Nadu,P023,Protein Powder,Sports,1,3394.6,0,3394.6,Credit Card,Delivered,2026,4,April,2,Saturday,56+
ORD004612,04-03-2026,CUST00870,Vihaan Kumar,Male,26,Chennai,Tamil Nadu,P003,Headphones,Electronics,4,2549.82,0.05,9689.32,Net Banking,Delivered,2026,3,March,1,Wednesday,26-35
ORD007120,28-05-2026,CUST01422,Meera Joshi,Female,23,Lucknow,Uttar Pradesh,P021,Skin Care Kit,Beauty,1,1907.99,0,1907.99,UPI,Delivered,2026,5,May,2,Thursday,18-25
ORD005160,09-05-2026,CUST00325,Kiran Sharma,Male,26,Delhi,Delhi,P030,Desk Organizer,Books & Stationery,1,854.37,0.2,683.5,Cash on Delivery,Delivered,2026,5,May,2,Saturday,26-35
ORD007025,16-01-2026,CUST01253,Ananya Gupta,Male,49,Mysuru,Karnataka,P007,Running Shoes,Fashion,1,3068.61,0,3068.61,Net Banking,Delivered,2026,1,January,1,Friday,46-55
ORD007288,09-01-2026,CUST00109,Meera Kumar,Female,29,Nagpur,Maharashtra,P026,Dumbbells,Sports,1,2777.41,0.05,2638.54,Debit Card,Delivered,2026,1,January,1,Friday,26-35
ORD000254,22-03-2026,CUST01140,Isha Verma,Male,31,Kolkata,West Bengal,P025,Cricket Bat,Sports,2,2715.65,0,5431.3,Net Banking,Cancelled,2026,3,March,1,Sunday,26-35
ORD004439,13-05-2026,CUST01677,Sneha Nair,Male,38,Chennai,Tamil Nadu,P021,Skin Care Kit,Beauty,1,1712.92,0,1712.92,Debit Card,Returned,2026,5,May,2,Wednesday,36-45
ORD007179,04-02-2026,CUST00486,Priya Reddy,Female,46,Kochi,Kerala,P009,T-Shirt,Fashion,1,906.37,0.15,770.41,Net Banking,Returned,2026,2,February,1,Wednesday,46-55
ORD009685,02-05-2026,CUST00600,Arjun Patel,Female,65,Udaipur,Rajasthan,P002,Smartphone,Electronics,2,29337.24,0.15,49873.31,Cash on Delivery,Delivered,2026,5,May,2,Saturday,56+
ORD006622,26-04-2026,CUST00008,Kiran Kumar,Male,29,New Delhi,Delhi,P022,Hair Dryer,Beauty,4,2487,0.1,8953.2,Net Banking,Returned,2026,4,April,2,Sunday,26-35
ORD001518,11-03-2026,CUST00048,Meera Gupta,Male,25,Howrah,West Bengal,P018,Air Fryer,Home & Kitchen,1,6583.08,0,6583.08,Credit Card,Returned,2026,3,March,1,Wednesday,18-25
ORD006393,29-05-2026,CUST00767,Ananya Patel,Female,42,Lucknow,Uttar Pradesh,P025,Cricket Bat,Sports,1,2896.26,0,2896.26,Net Banking,Delivered,2026,5,May,2,Friday,36-45
ORD008126,24-03-2026,CUST00284,Ananya Rao,Male,30,Mysuru,Karnataka,P009,T-Shirt,Fashion,2,861.12,0.05,1636.13,Net Banking,Delivered,2026,3,March,1,Tuesday,26-35
ORD000595,07-04-2026,CUST01181,Meera Nair,Female,59,Warangal,Telangana,P016,Bedsheet,Home & Kitchen,1,1640.79,0.1,1476.71,Debit Card,Delivered,2026,4,April,2,Tuesday,56+
ORD008007,09-06-2026,CUST00582,Meera Singh,Female,62,Hyderabad,Telangana,P028,Fiction Book,Books & Stationery,1,490.24,0,490.24,Debit Card,Cancelled,2026,6,June,2,Tuesday,56+
ORD008948,22-01-2026,CUST00971,Aditya Reddy,Male,41,Madurai,Tamil Nadu,P001,Laptop,Electronics,1,50987.19,0.15,43339.11,UPI,Cancelled,2026,1,January,1,Thursday,36-45
ORD007604,09-03-2026,CUST00190,Aditya Patel,Male,30,New Delhi,Delhi,P024,Yoga Mat,Sports,2,1135.4,0.05,2157.26,Debit Card,Delivered,2026,3,March,1,Monday,26-35
ORD001008,05-02-2026,CUST01547,Rohan Kumar,Female,65,Kanpur,Uttar Pradesh,P014,Coffee Maker,Home & Kitchen,1,5352.56,0.1,4817.3,Credit Card,Delivered,2026,2,February,1,Thursday,56+
ORD009016,05-05-2026,CUST00064,Sanjay Nair,Male,27,Kolkata,West Bengal,P015,Cookware Set,Home & Kitchen,2,3735.41,0,7470.82,UPI,Delivered,2026,5,May,2,Tuesday,26-35
ORD008820,29-05-2026,CUST01730,Priya Patel,Male,29,Ahmedabad,Gujarat,P020,Perfume,Beauty,1,2236.78,0,2236.78,Net Banking,Returned,2026,5,May,2,Friday,26-35
ORD007580,28-01-2026,CUST01370,Neha Gupta,Male,22,Pune,Maharashtra,P016,Bedsheet,Home & Kitchen,1,1694.52,0,1694.52,UPI,Cancelled,2026,1,January,1,Wednesday,18-25
ORD006474,06-04-2026,CUST01110,Sanjay Singh,Female,61,Madurai,Tamil Nadu,P003,Headphones,Electronics,2,2515.47,0.15,4276.3,Cash on Delivery,Delivered,2026,4,April,2,Monday,56+
ORD004110,26-03-2026,CUST01700,Sneha Singh,Male,18,Lucknow,Uttar Pradesh,P003,Headphones,Electronics,1,2377.85,0.15,2021.17,Cash on Delivery,Delivered,2026,3,March,1,Thursday,18-25
ORD008898,15-04-2026,CUST00002,Sanjay Kumar,Male,65,Thiruvananthapuram,Kerala,P022,Hair Dryer,Beauty,1,2227.78,0.1,2005,Net Banking,Cancelled,2026,4,April,2,Wednesday,56+
ORD005790,21-05-2026,CUST01731,Vikram Singh,Female,30,Delhi,Delhi,P001,Laptop,Electronics,4,52513.65,0.1,189049.14,Debit Card,Delivered,2026,5,May,2,Thursday,26-35
